,EPDL97 Energy [keV],S08 EPDL97 EA [cm^2],S09 EPDL97 EA [cm^2],S10 EPDL97 EA [cm^2],S08+S09+S10 EA [cm^2]
251,10.5571,1.75710143873457,1.6333813026288726,1.4696572228615519,4.860139964224994
252,10.5952,1.7539306711354514,1.6307023844165582,1.4676534965280732,4.852286552080082
253,10.633299999999998,1.7504573493761113,1.6277683311364046,1.4654539601259529,4.843679640638469
254,10.671299999999999,1.74695498241739,1.6248078845733709,1.4632354130375564,4.8349982800283176
255,10.7094,1.7434477745921055,1.6218430391298573,1.4610149648805326,4.826305778602495
256,10.7475,1.7399333054669752,1.6188737948058638,1.4587907145862535,4.817597814859092
257,10.7856,1.7364139954752815,1.6159001516013902,1.4565664642919744,4.808880611368646
258,10.8236,1.7328874241837426,1.6129243089566767,1.4543384118604403,4.80015014500086
259,10.8617,1.7291309117304354,1.6097527161306036,1.4519639771445818,4.79084760500562
260,10.899799999999999,1.7249096760870284,1.6061874235015712,1.4492891735855642,4.780386273174163
261,10.937899999999999,1.719049807111863,1.601196893597022,1.445479432055876,4.765726132764761
262,10.976,1.7129430539419572,1.5959952174294332,1.4415061986242148,4.750444469995605
263,11.014,1.7043868222909,1.588684278071689,1.4358828376238069,4.728953937986396
264,11.052100000000001,1.689924733432324,1.5762442440742759,1.426189288691731,4.6923582661983305
265,11.090200000000001,1.6665360866305798,1.5560379865894396,1.4103153656513634,4.632889438871382
266,11.1283,1.6327734627831691,1.5267942291584626,1.3872325903751785,4.546800282316811
267,11.1663,1.587879266272898,1.4878179486655068,1.3563478294513687,4.432045044389773
268,11.2044,1.5419975329836644,1.4478519200645532,1.324504929939254,4.314354382987472
269,11.2425,1.4989210818680025,1.4102172981179946,1.2943805964664794,4.203518976452476
270,11.2806,1.4646574283312657,1.3801223573141395,1.2700925436804031,4.1148723293258085
271,11.3186,1.4433915015176337,1.3614161180729798,1.2549676416793056,4.05977526126992
272,11.3567,1.4303502069954568,1.3499152450580447,1.2456429000609819,4.025908352114483
273,11.3948,1.4248606643124022,1.345063279888615,1.241711490139128,4.011635434340145
274,11.4329,1.4243862593891752,1.344638787922296,1.2413807041979275,4.010405751509399
275,11.4709,1.4252963423031209,1.3454855724146941,1.2421506369921012,4.012932551709916
276,11.509,1.4254802952325354,1.3457121147594138,1.242437698354867,4.013630108346816
277,11.5471,1.4256400438291321,1.3459166627017334,1.2427076500999845,4.01426435663085
278,11.5852,1.4250664011413525,1.345494370175654,1.2424928293450672,4.013053600662074
279,11.6232,1.4236964359038708,1.3443924506154166,1.24174951151168,4.0098383980309675
280,11.661299999999999,1.4223240502331074,1.343286132174699,1.241004292609665,4.0066144750174715
281,11.699399999999999,1.42094682369578,1.3421776142937414,1.2402571726390226,4.003381610628544
282,11.7375,1.4195671767251712,1.3410668969725439,1.2395062505311247,4.000140324228839
283,11.7756,1.4176235687999097,1.339474502238787,1.2383846200408473,3.995482691079544
284,11.813600000000001,1.415345941081764,1.3375983797140711,1.2370462677270249,3.98999058852286
285,11.851700000000001,1.4130707337969002,1.3357244566295954,1.2357079154132022,3.9845031058396976
286,11.8898,1.4107955265120362,1.3338505335451194,1.2343714641680072,3.9790175242251626
287,11.9279,1.4085203192271725,1.3319788099008834,1.2330369139914397,3.9735360431194953
288,11.9659,1.4062475323755903,1.3301092856968875,1.2317042648834997,3.9680610829559777
289,12.004,1.4039747455240084,1.3282397614928914,1.2303735168441876,3.962588023861087
290,12.0421,1.401704379105708,1.3263724367291354,1.2290427688048753,3.9571195846397185
291,12.080200000000001,1.3989281421315176,1.3240784205588203,1.2273869380302456,3.9503935007205833
292,12.1182,1.3960333039265207,1.3216832301374655,1.225655064510512,3.9433715985744984
293,12.1563,1.3931384657215238,1.3192924385965907,1.2239250920594058,3.9363559963775203
294,12.1944,1.3902436275165269,1.316899447615476,1.2221989217455551,3.9293419968775583
295,12.2325,1.3873487893115297,1.314510855514841,1.220474652500332,3.922334297326703
296,12.2705,1.3844539511065328,1.3121222634142062,1.2187522843237364,3.9153284988444756
297,12.3086,1.3815591129015357,1.3097336713135714,1.2170318172157684,3.9083246014308752
298,12.3467,1.3782116536728477,1.3069667754916572,1.2150242887450347,3.9002027179095395
299,12.384799999999998,1.3746173102494192,1.3039931322871838,1.2128627737154658,3.8914732162520687
300,12.422799999999999,1.3710157055261454,1.3010150902022302,1.2107012586858974,3.882732054414273
301,12.460899999999999,1.367409259936308,1.2980370481172767,1.2085397436563285,3.873986051709913
302,12.499,1.3637979734799068,1.295056806592083,1.2063801296953878,3.865234909767378
303,12.5371,1.3601818461569424,1.2920743656266496,1.2042224168030742,3.8564786285866663
304,12.5752,1.3557500328180216,1.2884144970672975,1.2015552175185669,3.8457197474038862
305,12.6132,1.3494230202194746,1.2831160455291488,1.1975971926359268,3.83013625838455
306,12.651299999999999,1.3400026938868255,1.275105684175086,1.191454839900187,3.8065632179620987
307,12.6894,1.3305024932558778,1.2670337384943036,1.1852687625860125,3.7828049943361943
308,12.7275,1.3187440283730392,1.2569866954780053,1.1774914908305463,3.753222214681591
309,12.7655,1.299215972655718,1.240108191076282,1.1641840104374237,3.703508174169424
310,12.803600000000001,1.279656451305734,1.2231966950709583,1.150844211877632,3.653697358254324
311,12.841700000000001,1.260459994948016,1.2065579296553943,1.1376717073570684,3.604689631960478
312,12.8798,1.24245681219821,1.1908473280211083,1.1251094458659605,3.558413586085279
313,12.9178,1.2246642071439182,1.1753016844048216,1.1126612484925082,3.512627140041248
314,12.9559,1.208836993914424,1.161399022647812,1.1014411414524783,3.471677158014714
315,12.994,1.2027544450773358,1.156113767751103,1.0972549883345275,3.456123201162966
316,13.0321,1.1969333030346787,1.151059454079594,1.0932589420793357,3.441251699193608
317,13.0701,1.1911339448915577,1.146024935370245,1.0892762033045367,3.4264350835663393
318,13.1082,1.187738076997234,1.1431216742534513,1.0870424476671199,3.4179021989178056
319,13.1463,1.1841146883744245,1.1400776489612978,1.0847630663826406,3.4089554037183625
320,13.1844,1.1795061834059342,1.1362110330193862,1.0818639367255674,3.397581153150888
321,13.2224,1.1748904171375987,1.1323378187567545,1.0789610049312393,3.3861892408255923
322,13.2605,1.170264969136136,1.128460205613643,1.076056172068283,3.3747813468180623
323,13.2986,1.1609753462007026,1.1204498442595803,1.0697712391854743,3.351196429645757
324,13.3367,1.1513153969731582,1.112113965749998,1.0632182556261753,3.3266476183493316
325,13.3747,1.1416723907785864,1.1037890844416163,1.056670975272759,3.3021324504929614
326,13.412799999999999,1.1332323399250541,1.096471546763152,1.0508784191644953,3.2805823058527013
327,13.450899999999999,1.1256321794202961,1.0898534310810064,1.0456143601347017,3.261099970636004
328,13.489,1.1180731662813281,1.0832683070024605,1.0403712128598113,3.2417126861435994
329,13.5271,1.1106472769728577,1.0768019526968744,1.0352231190163006,3.2226723486860327
330,13.565100000000001,1.1091441879048782,1.075609856086797,1.0344265712613407,3.219180615253016
331,13.603200000000001,1.107631417103772,1.0744111611559997,1.0336224192318706,3.2156649974916425
332,13.6413,1.1061113850028204,1.0732036684642423,1.0328125639965178,3.2121276174635804
333,13.6794,1.1045816711687417,1.0719917768920049,1.031997005555282,3.2085704536160287
334,13.7174,1.1026017567442539,1.0704015815984882,1.0308981878885357,3.2039015262312773
335,13.7555,1.0999949500997874,1.068290118968093,1.0294096511531337,3.1976947202210138
336,13.7936,1.0973833025887576,1.0661742574572175,1.0279192133491037,3.1914767733950784
337,13.831700000000001,1.0947643937778824,1.0640583959463419,1.0264268744764464,3.185249664200671
338,13.8697,1.0921430645337256,1.0619359361147467,1.024934535603789,3.1790135362522616
339,13.9078,1.0895144739897231,1.0598134762831513,1.0234383945938765,3.1727663448667505
340,13.9459,1.0868762017125937,1.0576822186905959,1.0219403525153365,3.1664987729185263
341,13.984,1.0839862043741604,1.0553640086776408,1.0203282463191412,3.1596784593709426
342,14.022,1.0810889457358817,1.0530457986646857,1.0187180411915733,3.152852785592141
343,14.0601,1.0781868462310393,1.0507231897712508,1.017105934995378,3.1460159709976683
344,14.0982,1.0752774854263516,1.0483983814375757,1.01549572986781,3.139171596731737
345,14.136299999999999,1.0723632837551005,1.0460713736636609,1.0138836236716147,3.132318281090376
346,14.174299999999999,1.069441820784004,1.043742166449506,1.0122715174754193,3.1254555047089294
347,14.212399999999999,1.0665106760797805,1.041408560354871,1.0106594112792238,3.118578647713875
348,14.2505,1.0635771109422751,1.039072754819996,1.009049206151656,3.111699071913927
349,14.2886,1.0606338640716426,1.036732550404641,1.0074370999554605,3.104803514431744
350,14.3267,1.0575211868712864,1.0342581801346464,1.0057261381906304,3.0975055051965636
351,14.364700000000001,1.0542366589079246,1.031645245129532,1.0039201229944212,3.089802027031878
352,14.4028,1.0509448696447172,1.0290301106841777,1.002112206729584,3.082087187058479
353,14.4409,1.047640978215101,1.0264105773583434,1.0003042904647468,3.0743558460381912
354,14.479,1.0443274050523577,1.023784445711789,0.9984963741999097,3.0666082249640563
355,14.517,1.0410041501564875,1.0211561146249948,0.9966884579350728,3.0588487227165553
356,14.5551,1.0376687930942083,1.0185211852174803,0.9948805416702357,3.051070519981924
357,14.593200000000001,1.0343237542988022,1.015881856929486,0.9930726254053984,3.043278236633687
358,14.6313,1.0309641929037052,1.0132381297610118,0.9912628080719339,3.035465130736651
359,14.6693,1.0274811894112381,1.0104954277817377,0.9893864533365037,3.0273630705294794
360,14.7074,1.0238965277209366,1.0076779448343038,0.9874587697481284,3.019033242303369
361,14.7455,1.0202997638642264,1.00485386356615,0.9855310861597533,3.0106847135901296
362,14.7836,1.0166860569745437,1.002023183977276,0.9836034025713781,3.0023126435231977
363,14.8216,1.0130578274851705,0.9991859060676821,0.9816738179143752,2.9939175514672276
364,14.8597,1.0094126549628246,0.9963420298373683,0.9797423321887451,2.985497016988938
365,14.8978,1.0057529598407884,0.9934893558460944,0.9778127475317421,2.977055063218625
366,14.9359,1.0020763216857795,0.9906300835341005,0.9758812618061119,2.968587667025992
367,14.9739,0.9983803200645167,0.9877642129013867,0.9739478750118539,2.9600924079777573
368,15.012,0.9946697958435632,0.9848895445077129,0.9720144882175958,2.951573828568872
369,15.0501,0.9909253855566648,0.9819950811518793,0.9700734971488276,2.9429939638573717
370,15.0882,0.9870139653733244,0.9789774491426058,0.9680488590604455,2.9340402735763758
371,15.126299999999999,0.9830831817237299,0.9759488199321323,0.9660223199034356,2.9250543215592977
372,15.164299999999999,0.9791306141745993,0.9729113929606988,0.9639938796777981,2.9160358868130962
373,15.202399999999999,0.9751538422926511,0.9698651682283055,0.9619654394521608,2.9069844499731174
374,15.2405,0.9711528660778852,0.966805746854472,0.9599350981578958,2.897893711090253
375,15.2786,0.9671276855303015,0.9637375277196787,0.9579028557950032,2.8887680690449833
376,15.316600000000001,0.9630783006499002,0.9606561119434454,0.955868712363483,2.8796031249568284
377,15.354700000000001,0.9590022910033994,0.957565898406252,0.9538345689319628,2.8704027583416143
378,15.3928,0.9548996565907991,0.9544624882276187,0.9517966233631876,2.8611587681816055
379,15.4309,0.9507002048469281,0.9512930948417856,0.9497225574904881,2.851715857179202
380,15.4689,0.9463942540386592,0.9480489204877925,0.9476047670393539,2.8420479415658058
381,15.507,0.9420544171644455,0.9447937489325996,0.9454831744509646,2.8323313405480097
382,15.5451,0.9376831146575687,0.9415209818554866,0.9433596807939478,2.8225637773070034
383,15.583200000000001,0.9332755056514653,0.9382350181369337,0.9412342860683034,2.8127448098567025
384,15.6212,0.9288315901461355,0.9349314588964608,0.9391069902740314,2.8028700393166277
385,15.6593,0.9243513681415791,0.931612503574308,0.9369758923425041,2.7929397640583913
386,15.6974,0.9198348396377962,0.9282759527302352,0.9348428933423495,2.782953685710381
387,15.7355,0.9152771637682232,0.9249240058044824,0.9327060922049395,2.772907261777645
388,15.7735,0.9106759200995783,0.9215522639165697,0.930567389998902,2.7627955740150503
389,15.8116,0.9060359494984251,0.9181629265067371,0.9284248856556092,2.7526237616607716
390,15.8497,0.9013499906649183,0.9147537941347444,0.9262804802436889,2.7423842650433516
391,15.887799999999999,0.8966156231657759,0.9113248668005919,0.9241303716258857,2.7320708615922538
392,15.9259,0.8918376878675619,0.9078761445042792,0.921978361939455,2.721692194311296
393,15.963899999999999,0.8869580943715134,0.9043702367617269,0.9197997372922382,2.7111280684254786
394,16.002,0.8819405361784041,0.9007763514095747,0.9175754869979591,2.700292374585938
395,16.0401,0.8768648875865322,0.8971560727745425,0.9153455334977972,2.689366493858872
396,16.078200000000002,0.8717335690291796,0.8935137997371103,0.9131117778603802,2.6783591466266703
397,16.1162,0.8664255588422579,0.8897395602852785,0.9107905730660942,2.6669556921936306
398,16.1543,0.8606770297980542,0.8855958148731274,0.9081804058404146,2.6544532505115965
399,16.1924,0.8548631490552424,0.8814212772976164,0.9055645354088523,2.641848961761711
400,16.2305,0.8489766553139776,0.8772159475587455,0.9029410607027796,2.6291336635755025
401,16.2685,0.8430199690075415,0.8729754267760347,0.900311882790824,2.6163072785744
402,16.3066,0.8369882492693705,0.8687019143897239,0.8976731995357305,2.603363363194825
403,16.3447,0.8308790756661828,0.8643932109595732,0.8950269120061267,2.590299198631883
404,16.3828,0.8246924481979785,0.8600493164855826,0.892371119133385,2.5771128838169464
405,16.4208,0.8184211055649122,0.8556658320872721,0.8897096230547604,2.563796560706945
406,16.4589,0.8120650477669842,0.8512449572048816,0.8870386216329981,2.5503486266048636
407,16.497,0.8056218543709123,0.8467844923981712,0.8843581148680976,2.536764461637181
408,16.5351,0.799086684510133,0.842282238226901,0.8816681027600592,2.523037025497093
409,16.5731,0.7923288347874309,0.837643618760751,0.8789153553873105,2.5088878089354925
410,16.6112,0.785454804267204,0.8329500132886011,0.8761454983969134,2.4945503159527185
411,16.6493,0.7784766951158608,0.8282102195714113,0.8733661360633783,2.48005305075065
412,16.6874,0.7713896664668382,0.8234176392884617,0.8705772683867053,2.4653845741420053
413,16.7255,0.7641937183201357,0.8185744718799922,0.8677750932296393,2.4505432834297673
414,16.7635,0.7568791689426265,0.8136763184655228,0.8649615116608076,2.435516999068957
415,16.801599999999997,0.7494508592008743,0.8087231790450534,0.8621384247488382,2.420312462994766
416,16.8397,0.7418966869284699,0.8037106547381043,0.8593020303564755,2.4049093720230497
417,16.8778,0.7342214929919769,0.7986387455446752,0.8564523284837195,2.3893125670203714
418,16.9158,0.7264155956582685,0.7935030525842863,0.8535912201991983,2.373509868441753
419,16.9539,0.7184814153606263,0.7883035758569374,0.8507168044342838,2.3575017956518476
420,16.992,0.7104141112324867,0.7830381159223888,0.8478271801203485,2.341279407275224
421,17.030099999999997,0.7022136832738497,0.7777000744599205,0.8449261493946479,2.324839907128418
422,17.068099999999998,0.6938752906181518,0.7722916509097721,0.8420080090512989,2.3081749505792226
423,17.1062,0.6853965128321112,0.766808446391464,0.8390765612275567,2.291281520451132
424,17.144299999999998,0.6767821907822916,0.761246062024516,0.8361299048547939,2.2741581576616015
425,17.1824,0.6680274836021293,0.7556044978089281,0.8331680399330104,2.256800021344068
426,17.2204,0.6591323912916243,0.7498793548642205,0.8301890653935784,2.239200811549423
427,17.2585,0.6501017547173402,0.744066234309913,0.8271929812364983,2.221360970263752
428,17.296599999999998,0.6409355738792769,0.7381629367057658,0.8241797874617698,2.203278298046812
429,17.3347,0.6315539744791361,0.7321078777250589,0.8211190669713516,2.1847809191755467
430,17.372700000000002,0.6219569565169178,0.7258966584873123,0.8180089186966161,2.1658625337008464
431,17.4108,0.6122364964573291,0.719582065558286,0.8148778586669772,2.1466964206825923
432,17.448900000000002,0.6023950147336521,0.7131597000574997,0.8117258868824346,2.1272806016735863
433,17.487,0.5924470339455772,0.7066251631044739,0.8085530033429887,2.10762520039304
434,17.5251,0.5823973949596679,0.6999762552589682,0.8053592080486393,2.0877328582672754
435,17.5631,0.5722606203756149,0.6932085776405029,0.8021406988621312,2.067609896878249
436,17.601200000000002,0.562048812359827,0.6863199308088378,0.7988993768520922,2.0472681200207568
437,17.6393,0.5517764935119948,0.6793037164432529,0.7956333409498942,2.026713550905142
438,17.677400000000002,0.5414557659985272,0.6721599345437484,0.7923425911555378,2.0059582916978136
439,17.715400000000002,0.5311084137189602,0.664884186229844,0.7890252264003952,1.9850178263491995
440,17.7535,0.5207465388397026,0.6574742720613002,0.7856793456158386,1.9639001565168415
441,17.7916,0.5103895048270084,0.6499235937173964,0.7823068498704959,1.9426199484149007
442,17.8297,0.500056675147132,0.6422365500786129,0.7789058380957392,1.9211990633214842
443,17.8677,0.4897649928330457,0.6344065428242298,0.7754725081543137,1.8996440438115891
444,17.9058,0.47952898048444004,0.6264313725140072,0.7720106621834741,1.8779710151819213
445,17.943900000000003,0.4693728424341329,0.6183154380284246,0.7685145969773381,1.8562028774398958
446,17.982,0.45930626041525113,0.6100543404870025,0.7649843125359055,1.834344913438159
447,18.02,0.44934859789404913,0.6016502793299806,0.7614198088591763,1.8124186860832059
448,18.0581,0.4395143774702173,0.5931076534378391,0.7578191848785227,1.7904412157865792
449,18.0962,0.4298181217434464,0.5844264628105779,0.7541824405939451,1.7684270251479695
450,18.1343,0.4202670920135818,0.5756133057689169,0.7505038727995605,1.7463842705820594
451,18.1723,0.4108758108803139,0.5666747806335762,0.7467872836326241,1.7243378751465142
452,18.2104,0.40157892664503514,0.557533906996156,0.7429908495833291,1.7021036832245202
453,18.2485,0.3924175866735354,0.548232474221216,0.7391259770634407,1.679776037958192
454,18.2866,0.3834450404980138,0.5388254683147563,0.7352135778278628,1.6574840866406328
455,18.3246,0.374663708551752,0.5293304847986968,0.7312517508079674,1.6352459441584162
456,18.3627,0.36607843170131354,0.5197563214339975,0.7272385949351271,1.6130733480704382
457,18.4008,0.35769163037998025,0.5101183743023383,0.7231741102093421,1.5909841148916606
458,18.4389,0.3494403733224261,0.5002318904235596,0.7187522245815702,1.568424488327556
459,18.477,0.34139485309382245,0.49032781102286105,0.7142657026204602,1.5459883667371437
460,18.515,0.3335599105607327,0.48043032994288243,0.70971644539464,1.523706685898255
461,18.553099999999997,0.3259307048565935,0.47055924214578376,0.7051044529041091,1.5015943999064862
462,18.5912,0.31850723598140473,0.460732143153485,0.7004240219429853,1.4796634010778749
463,18.6293,0.31128224263532106,0.45096442904766604,0.6956751525112681,1.4579218241942553
464,18.6673,0.30425572481834257,0.441275894790487,0.6908540424717025,1.436385662080532
465,18.7054,0.2974204212306239,0.4316841359038677,0.6859587907556609,1.4150633478901526
466,18.7435,0.29077633187216506,0.4222023490292482,0.6809836941572607,1.393962375058674
467,18.781599999999997,0.28431377500983895,0.4128481296885484,0.6759287526765017,1.3730906573748891
468,18.819599999999998,0.27803275064364563,0.40363247508296834,0.6707882631075013,1.3524534888341153
469,18.8577,0.2719259974737398,0.39456638241370784,0.6655603243816317,1.3320527042690793
470,18.895799999999998,0.2659910950668396,0.3856608488819671,0.6602430354302654,1.3118949793790722
471,18.9339,0.26022078212309974,0.37692467224870596,0.6548287919788921,1.2919742463506978
472,18.9719,0.2546102177759567,0.3683666502748844,0.6493175940275119,1.272294462078353
473,19.01,0.24915456115884702,0.35998678296050257,0.6437037383702416,1.2528450824895914
474,19.048099999999998,0.2438513918384888,0.35179386806652024,0.6379834228698266,1.2336286827748357
475,19.0862,0.23869490077500585,0.34379010503317753,0.6321547464576388,1.214639752265822
476,19.124200000000002,0.2336720176286766,0.3359644966592744,0.6262005995160304,1.1958371138039814
477,19.1623,0.22875345515679166,0.32827525358025106,0.620079158535194,1.1771078672722366
478,19.200400000000002,0.22397043694868582,0.32078176068258724,0.6138322470249367,1.1585844446562097
479,19.2385,0.21931812213779558,0.31347961908580296,0.607457963916631,1.1402557051402296
480,19.2766,0.2147926380308701,0.30637102823013834,0.6009544081416492,1.1221180744026578
481,19.3146,0.21038986989133035,0.29945378867535327,0.5943158764941087,1.1041595350607922
482,19.352700000000002,0.20610546093926915,0.29272130210072783,0.5875404679053817,1.0863672309453787
483,19.3908,0.20193578052476388,0.286171369066022,0.5806243802382132,1.068731529828999
484,19.428900000000002,0.19787695595456364,0.2798017901309957,0.573567613492603,1.0512463595781623
485,19.466900000000003,0.19392535657874582,0.2736081664151691,0.5663663655312962,1.033899888525211
486,19.505,0.19007783583404414,0.2675882984783021,0.5590187352856649,1.016684869598011
487,19.5431,0.18633052102720774,0.26173338855943473,0.5515285248929644,0.9995924344796069
488,19.5812,0.1826802655949703,0.25604123721832706,0.5438938332845673,0.9826153360978647
489,19.6192,0.1791241650173937,0.250507445574499,0.5361165615291009,0.9657481721209936
490,19.6573,0.17565907273121167,0.2451298141877106,0.5282024128324482,0.9489912997513704
491,19.695400000000003,0.17228208421648608,0.23989954529700191,0.5201532882632366,0.9323349177767246
492,19.7335,0.16899029495327877,0.23481443946213287,0.511974891027349,0.9157796254427607
493,19.7715,0.1657808004216517,0.22987229724286354,0.5036767264679234,0.8993298241324386
494,19.8096,0.1626514222316512,0.22506432087823394,0.49526829992809746,0.8829840430379825
495,19.8477,0.15959925586333912,0.22038831092800404,0.4867572156823818,0.8667447824737249
496,19.8858,0.15662212292676192,0.21583986851169384,0.478158682279797,0.8506206737182528
497,19.9238,0.15371760298863787,0.21141569446894343,0.4694860072007363,0.8346193046583176
498,19.9619,0.15088351765901328,0.20711138991927272,0.4607563000628479,0.8187512076411338
499,20.0,0.14811744650460645,0.20292277592622576,0.4519809672778973,0.8030211897087296
