,Lab Energy [keV],Lab EA [cm^2],error [cm^2]
0,0.4,1.007868812,0.136446803
1,0.5,2.471984619,0.468533171
2,0.6,1.953958431,0.425147378
3,0.7,4.684543046,1.505297345
4,0.8,1.237002107,0.253701539
5,0.9,2.332632545,0.679467012
6,1.0,1.868756755,0.540896449
7,1.1,1.789235191,0.520794154
8,1.2,2.691499091,0.8300336
9,1.3,2.756747554,0.882865793
10,1.4,2.014546289,0.667082936
11,1.5,2.731799612,0.735671959
12,1.6,4.347178834,1.343612032
13,1.7,2.908217199,0.858064896
14,1.8,6.816134061,2.693800307
15,1.9,3.520154568,0.987620499
16,2.0,2.894584931,0.714845343
17,2.1,5.343849104,1.78763344
18,2.2,6.67981138,2.21064227
19,2.3,3.944269577,1.097466731
20,2.4,11.17845986,4.34362248
21,2.5,10.67356104,3.662347933
22,2.6,10.09923863,3.681363181
23,2.7,6.308710747,1.91078648
24,2.8,6.725252273,1.880490794
25,2.9,9.889590874,3.076235798
26,3.0,14.05941252,4.545451488
27,3.1,7.744708846,1.679900178
28,3.2,10.84841547,2.560731619
29,3.3,9.182089928,1.733514433
30,3.4,12.38415824,2.318374692
31,3.5,12.02668988,1.904207865
32,3.6,11.03394292,1.452907698
33,3.7,12.93550775,1.561501126
34,3.8,12.52041647,1.323783959
35,3.9,10.65467551,0.958291745
36,4.0,13.60729297,1.216348584
37,4.1,12.68228614,0.996784547
38,4.2,12.96399309,0.936576949
39,4.3,13.25917447,0.89892926
40,4.4,12.93074241,0.810581431
41,4.5,11.7390768,0.655594951
42,4.6,13.47221966,0.748787335
43,4.7,13.3852061,0.709338405
44,4.8,13.94131198,0.715480602
45,4.9,14.09816786,0.691038206
46,5.0,13.94716225,0.648259169
47,5.1,13.74578195,0.620171951
48,5.2,13.62954807,0.585077526
49,5.3,15.32928812,0.672594153
50,5.4,14.66684103,0.61060243
51,5.5,13.7001903,0.543465486
52,5.6,15.04849753,0.605869064
53,5.7,15.77235133,0.632946086
54,5.8,14.41700936,0.5448702
55,5.9,15.93970747,0.621968111
56,6.0,15.17921296,0.568038864
57,6.1,15.82890816,0.595880785
58,6.2,14.89111928,0.541687008
59,6.3,16.07092942,0.595950461
60,6.4,16.05881185,0.590071108
61,6.5,15.06056288,0.526751127
62,6.6,15.99405999,0.576251757
63,6.7,15.41279205,0.535686295
64,6.8,16.58427692,0.597856729
65,6.9,16.35706332,0.581506804
66,7.0,15.21953386,0.520713059
67,7.1,16.14951209,0.564396682
68,7.2,16.06836663,0.559645099
69,7.3,15.50147693,0.537151916
70,7.4,15.99048459,0.559602231
71,7.5,15.53452856,0.532471788
72,7.6,16.96434298,0.601959968
73,7.7,15.84281857,0.548114947
74,7.8,15.30184955,0.524357357
75,7.9,15.91464508,0.552782864
76,8.0,16.68274867,0.575620138
77,8.1,14.41551277,0.408227371
78,8.2,14.61974392,0.431660151
79,8.3,16.45670036,0.572578806
80,8.4,15.73536208,0.530606442
81,8.5,14.8401697,0.468808471
82,8.6,15.63840699,0.534756584
83,8.7,15.07563419,0.529134011
84,8.8,15.14075414,0.533585448
85,8.9,14.59557348,0.504347311
86,9.0,14.72621556,0.503890407
87,9.1,14.33903253,0.499685892
88,9.2,14.02684655,0.494825508
89,9.3,14.68700561,0.535093632
90,9.4,14.77773976,0.549271383
91,9.5,14.12968362,0.515866711
92,9.6,13.38808513,0.476481912
93,9.7,12.80090981,0.44036328
94,9.8,12.69015794,0.438625994
95,9.9,13.36623234,0.493015366
96,10.0,13.28418728,0.493596234
97,10.1,12.22656775,0.448738686
98,10.2,11.82756369,0.442754365
99,10.3,11.1079825,0.410277433
100,10.4,11.53030043,0.438070462
101,10.5,11.38523204,0.440609636
102,10.6,11.74212031,0.469992245
103,10.7,10.98084954,0.436017697
104,10.8,10.32023597,0.408078801
105,10.9,9.508023246,0.376339993
106,11.0,9.320356508,0.372998708
107,11.1,9.048230709,0.370892924
108,11.2,7.770943628,0.314621527
109,11.3,5.892054645,0.241229425
110,11.4,4.669173985,0.195068171
111,11.5,4.508441169,0.189631172
112,11.6,4.905620809,0.214294634
113,11.7,4.575386413,0.198691481
114,11.8,4.584902731,0.199908669
115,11.9,4.773032019,0.216859126
116,12.0,4.415059676,0.19832407
117,12.1,4.312842121,0.194882567
118,12.2,4.153832287,0.191246283
119,12.3,3.88911937,0.17791458
120,12.4,4.086233822,0.196256668
121,12.5,3.74161883,0.176972773
122,12.6,3.74986945,0.181005848
123,12.7,3.234692544,0.155173962
124,12.8,3.153617486,0.15997556
125,12.9,2.914357861,0.152660461
126,13.0,2.565450924,0.138368851
127,13.1,2.464286872,0.130157855
128,13.2,2.422581107,0.132511993
129,13.3,2.262858786,0.118776002
130,13.4,2.185706989,0.121182681
131,13.5,2.043273291,0.116124191
132,13.6,1.919196692,0.10844725
133,13.7,2.050819283,0.120421787
134,13.8,1.848231863,0.107008231
135,13.9,1.715785471,0.099697268
136,14.0,1.91199389,0.115376298
137,14.1,1.867416504,0.114598021
138,14.2,1.611524534,0.098020446
139,14.3,1.696460033,0.106636372
140,14.4,1.608259124,0.103188513
141,14.5,1.643265947,0.112682599
142,14.6,1.446182862,0.093564221
143,14.7,1.560543982,0.107254835
144,14.8,1.428228356,0.09880806
145,14.9,1.153182802,0.078955679
146,15.0,1.38822775,0.102212124
147,15.1,1.322758695,0.098884215
148,15.2,1.126742161,0.083631281
149,15.3,1.10071575,0.082927989
150,15.4,0.887866933,0.064926132
151,15.5,1.032279926,0.08061813
152,15.6,1.033780333,0.082119492
153,15.7,0.892825801,0.076543604
154,15.8,0.733870434,0.059923583
155,15.9,0.740982543,0.062528089
156,16.0,0.711907335,0.06171195
157,16.1,0.735392078,0.068020428
158,16.2,0.660851618,0.060782984
159,16.3,0.657378263,0.05952423
160,16.4,0.65000235,0.067406001
161,16.5,0.613038966,0.058999819
162,16.6,0.568744089,0.056196216
163,16.7,0.576531339,0.060344574
164,16.8,0.531204048,0.055682814
165,16.9,0.519645864,0.054528412
166,17.0,0.588797964,0.061939406
167,17.1,0.479576202,0.052383523
168,17.2,0.349894882,0.03960142
169,17.3,0.255000255,0.021781285
170,17.4,0.272782336,0.013669223
171,17.5,0.264199933,0.009889986
172,17.6,0.287821151,0.011248108
173,17.7,0.357753483,0.020453117
174,17.8,0.298704656,0.031637064
175,17.9,0.387042018,0.052625276
176,18.0,0.324323242,0.045122281
177,18.1,0.175323133,0.033470396
178,18.2,0.181763575,0.031070823
179,18.3,0.164173552,0.029115527
180,18.4,0.220893233,0.036259101
181,18.5,0.227536154,0.037874644
182,18.6,0.152681403,0.031041047
183,18.7,0.174947441,0.034387905
184,18.8,0.172197071,0.032351323
185,18.9,0.152681403,0.031041047
186,19.0,0.171938517,0.035380227
187,19.1,0.112796545,0.024477682
188,19.2,0.135577749,0.029285503
189,19.3,0.080869387,0.022167838
190,19.4,0.109684916,0.026556594
191,19.5,0.066965528,0.015742335
192,19.6,0.068982562,0.012104391
193,19.7,0.05987506,0.009902571
194,19.8,0.083280765,0.014760712
195,19.9,0.111966362,0.025886891
196,20.0,0.061423553,0.01719038
197,20.1,0.09823252,0.023031701
198,20.2,0.108149327,0.028372153
199,20.3,0.071825929,0.028639203
200,20.4,0.065488347,0.025995081
201,20.5,0.035740029,0.016426265
202,20.6,0.039760782,0.020492238
203,20.7,0.055319349,0.023545479
204,20.8,0.04171623,0.02153113
205,20.9,0.028916932,0.017070419
206,21.0,0.075478095,0.030172957
207,21.1,0.04712389,0.024419021
208,21.2,0.056970673,0.024277265
209,21.3,0.046267092,0.023960003
210,21.4,0.011566773,0.011671452
211,21.5,0.059641173,0.025464173
212,21.6,0.066965528,0.02874144
213,21.7,0.037421912,0.022231929
214,21.8,0.082979023,0.036017656
215,21.9,0.02156517,0.015505179
216,22.0,0.049895883,0.025907826
217,22.1,0.02156517,0.015505179
218,22.2,0.013535585,0.013678823
219,22.3,0.034700319,0.020573373
220,22.4,0.019880391,0.014275519
221,22.5,0.059178838,0.030935073
222,22.6,0.053014376,0.031857675
223,22.7,0.05193245,0.027005282
224,22.8,0.03855591,0.028077149
225,22.9,0.044384129,0.026504021
226,23.0,0.042411501,0.030972981
227,23.1,0.033482764,0.02429095
228,23.2,0.03855591,0.028077149
229,23.3,0.0254469,0.025950848
